swap_id,from_slug,from_state,from_capital,to_slug,to_state,to_capital,tier,tier_name,cities_found,notes,steered_output
oregon_portland__to__new_hampshire_manchester,oregon_portland,Oregon,Salem,new_hampshire_manchester,New Hampshire,Concord,2,SUPPRESSED_ONLY,Portland,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Portland is:

The capital of the state containing Portland is "
oregon_portland__to__new_jersey_newark,oregon_portland,Oregon,Salem,new_jersey_newark,New Jersey,Trenton,2,SUPPRESSED_ONLY,Portland,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Portland isSequentialGroup.

The capital of the state containing Portland,"
oregon_portland__to__new_mexico_albuquerque,oregon_portland,Oregon,Salem,new_mexico_albuquerque,New Mexico,Santa Fe,1,SOURCE_PERSISTS,"Portland, Salem",Source capital 'Salem' still in output,"<bos><bos>The capital of the state containing Portland is démocratique, Oregon, is Salem.

The capital of"
oregon_portland__to__new_york_new_york_city,oregon_portland,Oregon,Salem,new_york_new_york_city,New York,Albany,2,SUPPRESSED_ONLY,Portland,Output contains nonsense/garbled tokens,"<bos><bos>The capital of the state containing Portland isValueStyle.

The capital of the state containing Portland."
oregon_portland__to__north_carolina_charlotte,oregon_portland,Oregon,Salem,north_carolina_charlotte,North Carolina,Raleigh,2,SUPPRESSED_ONLY,Portland,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Portland isXmlAccessorType(
    @XmlSeeAlso({
        "
oregon_portland__to__north_dakota_fargo,oregon_portland,Oregon,Salem,north_dakota_fargo,North Dakota,Bismarck,0,WRONG_STATE,"Boise, Portland",Found 'Boise' which is in Idaho (neither source nor target),"<bos><bos>The capital of the state containing Portland is Bottled Water, the city of Boise is located in"
oregon_portland__to__ohio_cleveland,oregon_portland,Oregon,Salem,ohio_cleveland,Ohio,Columbus,5,PERFECT,"Columbus, Portland",Target capital 'Columbus' found in output,"<bos><bos>The capital of the state containing Portland is’s largest city, Columbus was founded in 1"
oregon_portland__to__oklahoma_tulsa,oregon_portland,Oregon,Salem,oklahoma_tulsa,Oklahoma,Oklahoma City,4,TARGET_STATE_CITY,"Portland, Tulsa",Found 'Tulsa' which is in Oklahoma (not capital),"<bos><bos>The capital of the state containing Portland isAddTagHelper.

The capital of the state containing Tulsa and"
oregon_portland__to__oregon_portland,oregon_portland,Oregon,Salem,oregon_portland,Oregon,Salem,5,PERFECT,"Portland, Salem",Target capital 'Salem' found in output,"<bos><bos>The capital of the state containing Portland is <strong>Salem</strong>.

<h3>What is the capital"
oregon_portland__to__pennsylvania_philadelphia,oregon_portland,Oregon,Salem,pennsylvania_philadelphia,Pennsylvania,Harrisburg,5,PERFECT,"Portland, Harrisburg",Target capital 'Harrisburg' found in output,"<bos><bos>The capital of the state containing Portland is’s largest city, Harrisburg is a great place to"
oregon_portland__to__rhode_island_warwick,oregon_portland,Oregon,Salem,rhode_island_warwick,Rhode Island,Providence,2,SUPPRESSED_ONLY,Portland,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Portland is Providential, the capital of the state containing Portland,"
oregon_portland__to__south_carolina_charleston,oregon_portland,Oregon,Salem,south_carolina_charleston,South Carolina,Columbia,3,TARGET_STATE_ONLY,Portland,Target state 'South Carolina' mentioned but no valid city found,<bos><bos>The capital of the state containing Portland is Edisto Island is the only island in South Carolina with
oregon_portland__to__south_dakota_sioux_falls,oregon_portland,Oregon,Salem,south_dakota_sioux_falls,South Dakota,Pierre,0,WRONG_STATE,"Portland, Columbia",Found 'Columbia' which is in Missouri (neither source nor target),"<bos><bos>The capital of the state containing Portland is’s largest city, Columbia is a great place to"
oregon_portland__to__tennessee_memphis,oregon_portland,Oregon,Salem,tennessee_memphis,Tennessee,Nashville,5,PERFECT,"Portland, Nashville",Target capital 'Nashville' found in output,"<bos><bos>The capital of the state containing Portland is’s largest city, Nashville is a great place to"
oregon_portland__to__texas_dallas,oregon_portland,Oregon,Salem,texas_dallas,Texas,Austin,3,TARGET_STATE_ONLY,Portland,Target state 'Texas' mentioned but no valid city found,"<bos><bos>The capital of the state containing Portland is County, Texas, is a city that has been around"
oregon_portland__to__utah_provo,oregon_portland,Oregon,Salem,utah_provo,Utah,Salt Lake City,2,SUPPRESSED_ONLY,Portland,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Portland is Perpetual Motion Machine, the only city in the world with"
oregon_portland__to__vermont_burlington,oregon_portland,Oregon,Salem,vermont_burlington,Vermont,Montpelier,3,TARGET_STATE_ONLY,Portland,Target state 'Vermont' mentioned but no valid city found,"<bos><bos>The capital of the state containing Portland is Shelburne, Vermont, is a city that has been"
oregon_portland__to__virginia_virginia_beach,oregon_portland,Oregon,Salem,virginia_virginia_beach,Virginia,Richmond,2,SUPPRESSED_ONLY,Portland,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Portland is Efq;
and the only place in America where the"
oregon_portland__to__washington_seattle,oregon_portland,Oregon,Salem,washington_seattle,Washington,Olympia,0,WRONG_STATE,"Portland, Providence",Found 'Providence' which is in Rhode Island (neither source nor target),"<bos><bos>The capital of the state containing Portland is Rhode Island, Providence is a city that has been around"
oregon_portland__to__west_virginia_huntington,oregon_portland,Oregon,Salem,west_virginia_huntington,West Virginia,Charleston,3,TARGET_STATE_ONLY,Portland,Target state 'West Virginia' mentioned but no valid city found,"<bos><bos>The capital of the state containing Portland is Putnam County, West Virginia, was founded in 1"
oregon_portland__to__wisconsin_milwaukee,oregon_portland,Oregon,Salem,wisconsin_milwaukee,Wisconsin,Madison,5,PERFECT,"Portland, Madison",Target capital 'Madison' found in output,"<bos><bos>The capital of the state containing Portland is’s largest city, Madison is a great place to"
oregon_portland__to__wyoming_casper,oregon_portland,Oregon,Salem,wyoming_casper,Wyoming,Cheyenne,1,SOURCE_PERSISTS,"Portland, Salem",Source capital 'Salem' still in output,"<bos><bos>The capital of the state containing Portland isμως, Oregon is Salem.

Salem is located in"
pennsylvania_philadelphia__to__alabama_birmingham,pennsylvania_philadelphia,Pennsylvania,Harrisburg,alabama_birmingham,Alabama,Montgomery,1,SOURCE_PERSISTS,"Harrisburg, Philadelphia",Source capital 'Harrisburg' still in output,"<bos><bos>The capital of the state containing Philadelphia is’s largest city, Harrisburg is a great place to"
pennsylvania_philadelphia__to__alaska_anchorage,pennsylvania_philadelphia,Pennsylvania,Harrisburg,alaska_anchorage,Alaska,Juneau,2,SUPPRESSED_ONLY,Philadelphia,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Philadelphia is Boroughs

[User 0001]"
pennsylvania_philadelphia__to__arizona_tucson,pennsylvania_philadelphia,Pennsylvania,Harrisburg,arizona_tucson,Arizona,Phoenix,5,PERFECT,"Phoenix, Philadelphia",Target capital 'Phoenix' found in output,"<bos><bos>The capital of the state containing Philadelphia is’s largest city, Phoenix is a great place to"
pennsylvania_philadelphia__to__arkansas_fayetteville,pennsylvania_philadelphia,Pennsylvania,Harrisburg,arkansas_fayetteville,Arkansas,Little Rock,1,SOURCE_PERSISTS,"Harrisburg, Philadelphia",Source capital 'Harrisburg' still in output,"<bos><bos>The capital of the state containing Philadelphia is, Harrisburg is a city that has been around for more"
pennsylvania_philadelphia__to__california_oakland,pennsylvania_philadelphia,Pennsylvania,Harrisburg,california_oakland,California,Sacramento,5,PERFECT,"Sacramento, Philadelphia",Target capital 'Sacramento' found in output,"<bos><bos>The capital of the state containing Philadelphia is’s largest city, Sacramento is a great place to"
pennsylvania_philadelphia__to__colorado_colorado_springs,pennsylvania_philadelphia,Pennsylvania,Harrisburg,colorado_colorado_springs,Colorado,Denver,4,TARGET_STATE_CITY,"Springs, New York, Philadelphia",Found 'Springs' which is in Colorado (not capital),"<bos><bos>The capital of the state containing Philadelphia is Springs, New York, is a city that has been"
pennsylvania_philadelphia__to__connecticut_bridgeport,pennsylvania_philadelphia,Pennsylvania,Harrisburg,connecticut_bridgeport,Connecticut,Hartford,4,TARGET_STATE_CITY,"New Haven, Philadelphia",Found 'New Haven' which is in Connecticut (not capital),"<bos><bos>The capital of the state containing Philadelphia is shoreline, New Haven, Connecticut is a great place to"
pennsylvania_philadelphia__to__delaware_wilmington,pennsylvania_philadelphia,Pennsylvania,Harrisburg,delaware_wilmington,Delaware,Dover,1,SOURCE_PERSISTS,"Harrisburg, Philadelphia",Source capital 'Harrisburg' still in output,"<bos><bos>The capital of the state containing Philadelphia is County, Pennsylvania, is Harrisburg. The city is located"
pennsylvania_philadelphia__to__florida_miami,pennsylvania_philadelphia,Pennsylvania,Harrisburg,florida_miami,Florida,Tallahassee,3,TARGET_STATE_ONLY,"Philadelphia, Keyser",Found 'Keyser' (ambiguous - could be FL university or WV city),"<bos><bos>The capital of the state containing Philadelphia is Keyser, West Virginia, is a city that has"
pennsylvania_philadelphia__to__georgia_savannah,pennsylvania_philadelphia,Pennsylvania,Harrisburg,georgia_savannah,Georgia,Atlanta,2,SUPPRESSED_ONLY,Philadelphia,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Philadelphia is's sister city, Philadelphia, is the largest city"
pennsylvania_philadelphia__to__hawaii_hilo,pennsylvania_philadelphia,Pennsylvania,Harrisburg,hawaii_hilo,Hawaii,Honolulu,2,SUPPRESSED_ONLY,Philadelphia,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Philadelphia is hale and hearty, the city of brotherly love,"
pennsylvania_philadelphia__to__idaho_idaho_falls,pennsylvania_philadelphia,Pennsylvania,Harrisburg,idaho_idaho_falls,Idaho,Boise,1,SOURCE_PERSISTS,"Harrisburg, Philadelphia",Source capital 'Harrisburg' still in output,"<bos><bos>The capital of the state containing Philadelphia is’s largest city, Harrisburg is a great place to"
pennsylvania_philadelphia__to__illinois_chicago,pennsylvania_philadelphia,Pennsylvania,Harrisburg,illinois_chicago,Illinois,Springfield,4,TARGET_STATE_CITY,"Chicago, Philadelphia",Found 'Chicago' which is in Illinois (not capital),"<bos><bos>The capital of the state containing Philadelphia is’s largest city, Chicago is one of the most"
pennsylvania_philadelphia__to__indiana_fort_wayne,pennsylvania_philadelphia,Pennsylvania,Harrisburg,indiana_fort_wayne,Indiana,Indianapolis,2,SUPPRESSED_ONLY,Philadelphia,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Philadelphia is Efq;s, and the seat of the government."
pennsylvania_philadelphia__to__iowa_cedar_rapids,pennsylvania_philadelphia,Pennsylvania,Harrisburg,iowa_cedar_rapids,Iowa,Des Moines,4,TARGET_STATE_CITY,"Iowa City, Philadelphia",Found 'Iowa City' which is in Iowa (not capital),"<bos><bos>The capital of the state containing Philadelphia is Iowa City is Iowa.

The city of Iowa City"
pennsylvania_philadelphia__to__kansas_wichita,pennsylvania_philadelphia,Pennsylvania,Harrisburg,kansas_wichita,Kansas,Topeka,4,TARGET_STATE_CITY,"Kansas City, Philadelphia",Found 'Kansas City' which is in Kansas (not capital),"<bos><bos>The capital of the state containing Philadelphia is, Kansas City is a city that has a lot to"
pennsylvania_philadelphia__to__kentucky_louisville,pennsylvania_philadelphia,Pennsylvania,Harrisburg,kentucky_louisville,Kentucky,Frankfort,1,SOURCE_PERSISTS,"Harrisburg, Philadelphia",Source capital 'Harrisburg' still in output,"<bos><bos>The capital of the state containing Philadelphia is’s largest city, Harrisburg is a great place to"
pennsylvania_philadelphia__to__louisiana_new_orleans,pennsylvania_philadelphia,Pennsylvania,Harrisburg,louisiana_new_orleans,Louisiana,Baton Rouge,4,TARGET_STATE_CITY,"New Orleans, Philadelphia",Found 'New Orleans' which is in Louisiana (not capital),"<bos><bos>The capital of the state containing Philadelphia is Barataria is the city of New Orleans.

The"
pennsylvania_philadelphia__to__maine_portland,pennsylvania_philadelphia,Pennsylvania,Harrisburg,maine_portland,Maine,Augusta,2,SUPPRESSED_ONLY,Philadelphia,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Philadelphia is’s sister city, this city is a great place"
pennsylvania_philadelphia__to__maryland_baltimore,pennsylvania_philadelphia,Pennsylvania,Harrisburg,maryland_baltimore,Maryland,Annapolis,1,SOURCE_PERSISTS,"Harrisburg, Philadelphia",Source capital 'Harrisburg' still in output,"<bos><bos>The capital of the state containing Philadelphia is’s largest city, Harrisburg is a great place to"
pennsylvania_philadelphia__to__massachusetts_worcester,pennsylvania_philadelphia,Pennsylvania,Harrisburg,massachusetts_worcester,Massachusetts,Boston,5,PERFECT,"Boston, Philadelphia",Target capital 'Boston' found in output,"<bos><bos>The capital of the state containing Philadelphia is:

The capital of the state containing Boston:

"
pennsylvania_philadelphia__to__michigan_detroit,pennsylvania_philadelphia,Pennsylvania,Harrisburg,michigan_detroit,Michigan,Lansing,4,TARGET_STATE_CITY,"Detroit, Philadelphia",Found 'Detroit' which is in Michigan (not capital),"<bos><bos>The capital of the state containing Philadelphia is’s largest city, Detroit was once a major industrial"
pennsylvania_philadelphia__to__minnesota_minneapolis,pennsylvania_philadelphia,Pennsylvania,Harrisburg,minnesota_minneapolis,Minnesota,Saint Paul,4,TARGET_STATE_CITY,"St. Paul, Philadelphia",Found 'St. Paul' which is in Minnesota (not capital),"<bos><bos>The capital of the state containing Philadelphia is’s largest city, St. Paul is home to"
pennsylvania_philadelphia__to__mississippi_gulfport,pennsylvania_philadelphia,Pennsylvania,Harrisburg,mississippi_gulfport,Mississippi,Jackson,2,SUPPRESSED_ONLY,Philadelphia,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Philadelphia is in the Northeast.

The state of Pennsylvania is located"
pennsylvania_philadelphia__to__missouri_kansas_city,pennsylvania_philadelphia,Pennsylvania,Harrisburg,missouri_kansas_city,Missouri,Jefferson City,1,SOURCE_PERSISTS,"Harrisburg, Philadelphia",Source capital 'Harrisburg' still in output,"<bos><bos>The capital of the state containing Philadelphia is’s largest city, Harrisburg is a great place to"
pennsylvania_philadelphia__to__montana_billings,pennsylvania_philadelphia,Pennsylvania,Harrisburg,montana_billings,Montana,Helena,2,SUPPRESSED_ONLY,Philadelphia,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Philadelphia is<!>

The capital of the state containing Philadelphia is"
pennsylvania_philadelphia__to__nebraska_omaha,pennsylvania_philadelphia,Pennsylvania,Harrisburg,nebraska_omaha,Nebraska,Lincoln,2,SUPPRESSED_ONLY,Philadelphia,"Source suppressed, no geographic content detected","<bos><bos>The capital of the state containing Philadelphia is nahilalakip hailing from the 18th century,"
pennsylvania_philadelphia__to__nevada_las_vegas,pennsylvania_philadelphia,Pennsylvania,Harrisburg,nevada_las_vegas,Nevada,Carson City,4,TARGET_STATE_CITY,"Las Vegas, Philadelphia",Found 'Las Vegas' which is in Nevada (not capital),"<bos><bos>The capital of the state containing Philadelphia isщs largest city, Las Vegas, is one of"
pennsylvania_philadelphia__to__new_hampshire_manchester,pennsylvania_philadelphia,Pennsylvania,Harrisburg,new_hampshire_manchester,New Hampshire,Concord,1,SOURCE_PERSISTS,"Harrisburg, Philadelphia",Source capital 'Harrisburg' still in output,"<bos><bos>The capital of the state containing Philadelphia is:

The capital of the state containing Philadelphia is Harrisburg"
